"","id","country","cancer_site_icd10code","cancer_site","sex","sex_qf","year","incidences_age_under5","incidences_age5to9","incidences_age10to14","incidences_age15to19","incidences_age20to24","incidences_age25to29","incidences_age30to34","incidences_age35to39","incidences_age40to44","incidences_age45to49","incidences_age50to54","incidences_age55to59","incidences_age60to64","incidences_age65to69","incidences_age70to74","incidences_age75to79","incidences_age80to84","incidences_age85to89","incidences_age90and_over","incidences_all_ages","incidence_rate_age_under5","incidence_rate_age5to9","incidence_rate_age10to14","incidence_rate_age15to19","incidence_rate_age20to24","incidence_rate_age25to29","incidence_rate_age30to34","incidence_rate_age35to39","incidence_rate_age40to44","incidence_rate_age45to49","incidence_rate_age50to54","incidence_rate_age55to59","incidence_rate_age60to64","incidence_rate_age65to69","incidence_rate_age70to74","incidence_rate_age75to79","incidence_rate_age80to84","incidence_rate_age85to89","incidence_rate_age90and_over","crude_rate","crude_rate_lower95pc_confidence_interval","crude_rate_upper95pc_confidence_interval","easr","easr_lower95pc_confidence_interval","easr_lower95pc_confidence_interval_qf","easr_upper95pc_confidence_interval","easr_upper95pc_confidence_interval_qf","wasr","wasr_lower95pc_confidence_interval","wasr_lower95pc_confidence_interval_qf","wasr_upper95pc_confidence_interval","wasr_upper95pc_confidence_interval_qf","standardised_incidence_ratio","standardised_incidence_ratio_qf"
"1350",1339,"S92000003","C32","Larynx","Male"," ",2008,0,0,0,0,0,2,0,2,2,9,15,28,50,39,33,21,11,6,2,220,0,0,0,0,0,1.2014104558752,0,1.119532483235,1.01081572829273,4.66246354212536,8.67006918715211,17.3731758165393,32.5131353066639,33.2747470266027,33.659044083148,28.7293422348692,24.2729158391809,27.1985494106981,28.989708653428,8.74647854846623,7.62881623208123,9.98180918251566,10.2014660433734,"8.85733514366844"," ","11.6391623219547"," ",5.15084505649703,"4.4735797103142"," ","5.87515059182797"," ","100"," "
"1351",1340,"S92000003","C32","Larynx","Male"," ",2009,0,0,0,0,0,0,0,3,2,3,16,37,32,51,27,27,15,4,3,220,0,0,0,0,0,0,0,1.73092235082334,1.01869301685937,1.53183145769082,9.04967138380788,23.0918055295513,20.2573955319782,42.5173612558461,27.0524818147206,36.3670649084762,32.2976551902332,17.0881749829118,42.6136363636364,8.68888995086433,7.57858655098915,9.91608691621552,10.2852512902647,"8.92394663346484"," ","11.7417772555156"," ",4.90001789900262,"4.25539041024984"," ","5.58944424363438"," ","100"," "
"1352",1341,"S92000003","C32","Larynx","Male"," ",2010,0,0,0,0,0,0,1,2,5,9,13,34,45,35,56,33,14,4,1,252,0,0,0,0,0,0,0.642376278328794,1.18619740697247,2.59872558497313,4.52122716152335,7.19344842850819,21.1952896585688,27.7312167225399,28.7174774567802,55.5368228970387,43.4341971912553,29.3778197460917,16.7982529816899,12.3839009287926,9.88926379140246,8.7058580774343,11.1886509100094,11.3722217802798,"9.99003110313067"," ","12.8426656677322"," ",5.48553797142078,"4.80868681161337"," ","6.20630796982058"," ","100"," "
"1353",1342,"S92000003","C32","Larynx","Male"," ",2011,0,0,0,0,0,0,0,1,3,11,20,29,37,43,54,28,13,7,2,248,0,0,0,0,0,0,0,0.608017316333169,1.57172570243041,5.49428594261968,10.8285462135281,17.8176456131728,22.4749131374979,34.0149507574259,53.6438051339108,36.1813201013077,26.4324346305559,28.7391714907419,22.0945647370747,9.64867914251255,8.48508909501337,10.9272730888846,11.1149314532519,"9.74972410539781"," ","12.5682918077167"," ",5.33556564201905,"4.67352323196991"," ","6.04082368096101"," ","100"," "
"1354",1343,"S92000003","C32","Larynx","Male"," ",2012,0,0,0,0,0,0,0,1,5,8,10,26,46,49,37,18,8,2,5,215,0,0,0,0,0,0,0,0.63232309180699,2.6853423274399,4.00924130119926,5.31219786874621,15.6429555559567,29.1532255509009,35.6752821259556,36.4069310925031,22.9571339293686,15.712770554268,8.05607024893257,50.7923608289313,8.34209576725941,7.26421314828161,9.53484542089619,9.37307932004216,"8.12885664032452"," ","10.7046081695911"," ",4.7045556501868,"4.0813429276442"," ","5.37140202943141"," ","100"," "
"1355",1344,"S92000003","C32","Larynx","Male"," ",2013,0,0,0,0,0,0,1,0,3,6,11,26,37,45,32,31,17,11,2,222,0,0,0,0,0,0,0.598766540925693,0,1.65431445209105,3.02958388665317,5.73331734953951,15.3514598647891,23.8698897469147,31.3370473537604,30.9501702259362,38.6389131247663,32.5321494182486,43.1829780551957,19.387359441644,8.58242998747429,7.4905118114903,9.78875801625512,9.66968784081108,"8.41928122482513"," ","11.0054031094827"," ",4.46226449904938,"3.87204195325761"," ","5.09374388839805"," ","100"," "
"1356",1345,"S92000003","C32","Larynx","Male"," ",2014,0,0,0,0,0,0,0,1,3,9,24,27,34,43,40,33,18,9,1,242,0,0,0,0,0,0,0,0.646107525214346,1.71154723870379,4.59516588548847,12.3444725052593,15.6028778641394,22.0617339225114,29.1252929462604,37.669394558656,40.2625606988604,33.5683115139309,33.8613190864969,9.10166560480568,9.32013109804239,8.18276823092698,10.5713650468931,10.2227091154717,"8.96094456172502"," ","11.5663730491665"," ",4.87169025876695,"4.25200364889705"," ","5.53291656781154"," ","100"," "
"1357",1346,"S92000003","C32","Larynx","Male"," ",2015,0,0,0,0,0,1,0,1,2,11,16,33,33,46,32,31,21,9,2,238,0,0,0,0,0,0.553118760128987,0,0.635061759756136,1.17536436295252,5.74217628481194,8.11268519739177,18.6365921014734,21.394257262702,30.3656419362718,29.6510442727155,37.4835253860199,38.1679389312977,33.178500331785,17.5085354110129,9.11713565646633,7.99554225444709,10.3520118996527,9.90375604825036,"8.66889192029352"," ","11.21964719198"," ",4.71661452754345,"4.10809354869212"," ","5.36655035388683"," ","100"," "
"1358",1347,"S92000003","C32","Larynx","Male"," ",2016,0,0,0,0,1,0,0,1,2,8,15,30,41,50,28,29,14,5,2,226,0,0,0,0,0.550394082162829,0,0,0.620085819877471,1.21264301608571,4.22337426486892,7.59766802242832,16.5987041944926,26.213828114011,32.5802941348955,25.0292753130894,35.1451251287645,24.9105887795591,17.6759642238484,16.6430889573105,8.6013222439708,7.51639713607639,9.79885785100332,9.14405310368478,"7.97655413893346"," ","10.390126982012"," ",4.54062094745792,"3.94301539536145"," ","5.17977690874614"," ","100"," "
"1359",1348,"S92000003","C32","Larynx","Male"," ",2017,0,0,0,0,0,0,1,3,2,7,18,18,37,48,36,24,11,7,4,216,0,0,0,0,0,0,0.573098744913749,1.80477181668331,1.25413079330043,3.77439879219239,9.11955739748097,9.75044283261198,23.1339644112093,32.5704165620568,29.4230627773737,28.7043570822021,19.2867412420661,23.7594189124975,32.2893122376493,8.18088853539371,7.12619992934743,9.3476971652248,8.74792145337323,"7.60409526325904"," ","9.9707182014169"," ",4.29621094221879,"3.71702015363101"," ","4.91672483640106"," ","100"," "
"1360",1349,"S92000003","C32","Larynx","Male"," ",2018,0,0,0,0,0,0,1,2,3,5,12,35,27,40,43,35,17,8,2,230,0,0,0,0,0,0,0.561984028413912,1.17130993446521,1.92833038727302,2.76914726879005,6.12654376139154,18.6118733116372,16.5397597446751,27.5835436578537,33.500837520938,41.1566185722181,29.1475207461765,26.2363898727535,15.8478605388273,8.68333792040097,7.59731132866813,9.8810506084464,9.19747349866979,"8.03590269466797"," ","10.4363122370016"," ",4.26904264723119,"3.70600553954061"," ","4.87131461294675"," ","100"," "
"1361",1350,"S92000003","C32","Larynx","Male"," ",2019,0,0,0,0,0,0,0,0,2,8,21,25,33,38,33,35,11,12,4,222,0,0,0,0,0,0,0,0,1.2755915555839,4.57634487334966,10.8280911622151,13.1044424059756,19.7780068563757,26.3048594766717,24.9359599211117,39.8243178663268,18.3798957358642,38.1170192490947,29.8262620237119,8.33645324470156,7.27582999063303,9.50820730787265,8.82212438344711,"7.68642858345232"," ","10.0349307128785"," ",4.16402785575345,"3.60448699279796"," ","4.76335007228407"," ","100"," "
"1362",1351,"S92000003","C32","Larynx","Female"," ",1995,0,0,1,0,0,0,0,3,1,3,3,8,11,7,13,2,4,1,0,57,0,0,0.635833004819614,0,0,0,0,1.57438992390449,0.590189864079274,1.70188625726847,2.03063552123029,5.60809247744495,8.00518153568492,5.32773160410388,10.7292595160279,2.2218765969738,5.62232061283295,2.41990126802826,0,2.15066989594153,1.62889637668435,2.78644230537335,2.38782464034118,"1.80688608143862"," ","3.0484988684197"," ",1.36829160340094,"1.01433089586689"," ","1.77441230339984"," ","100"," "
"1363",1352,"S92000003","C32","Larynx","Female"," ",1996,0,0,0,0,0,1,0,0,0,5,11,13,17,13,11,10,6,3,0,90,0,0,0,0,0,0.504673274522074,0,0,0,2.79787585265267,7.31305180299968,9.19852540561959,12.4337173157798,9.94248653940284,9.22803308669318,10.7211012715226,8.54287097417205,7.19942404607631,0,3.40242782127425,2.73595376218186,4.18216144103806,3.84061812258722,"3.08616248034262"," ","4.6763350147408"," ",2.09637890717991,"1.65844282961654"," ","2.58485137906734"," ","100"," "
"1364",1353,"S92000003","C32","Larynx","Female"," ",1997,0,0,0,0,0,0,0,0,0,3,4,13,8,8,9,4,3,4,2,58,0,0,0,0,0,0,0,0,0,1.75077179856787,2.48573807777874,9.21012547024775,5.87928360929221,6.10831570829738,7.65462339252909,4.1164544977411,4.40625688477638,9.49622525046294,9.91571641051066,2.19612285868555,1.66760816019617,2.83899805850223,2.48307454194181,"1.88396352571165"," ","3.1636323867089"," ",1.2806076208886,".951105644087073"," ","1.65836266343363"," ","100"," "
"1365",1354,"S92000003","C32","Larynx","Female"," ",1998,0,0,0,0,0,0,0,1,2,2,6,10,4,7,13,8,3,0,0,56,0,0,0,0,0,0,0,0.495353583387822,1.10805779629465,1.18773309261943,3.60271644820194,7.00599012155393,2.92199016750309,5.35778524465944,11.1166219151374,7.96019900497512,4.59221160911095,0,0,2.12275674837638,1.60350763501132,2.75657620592806,2.36200156702638,"1.78342540880845"," ","3.02061373801165"," ",1.23035274604833,".910809148785773"," ","1.59720293900862"," ","100"," "
"1366",1355,"S92000003","C32","Larynx","Female"," ",1999,0,0,0,0,0,0,1,0,0,2,4,8,13,12,13,6,5,1,2,67,0,0,0,0,0,0,0.490561594913857,0,0,1.19207982166486,2.34693578196967,5.5366387066412,9.44218477629285,9.2473433153267,11.1520017843203,5.79928668773741,7.96241738991958,2.34951365067431,9.27170738491493,2.5422940978935,1.9702430063273,3.22862363718034,2.8312258508588,"2.19318728382279"," ","3.54948792487517"," ",1.43911239733642,"1.09475465545672"," ","1.82984058416656"," ","100"," "
"1367",1356,"S92000003","C32","Larynx","Female"," ",2000,0,0,0,0,0,0,0,1,2,2,1,15,8,12,13,6,3,1,0,64,0,0,0,0,0,0,0,0.481391799972079,1.05469100190372,1.1871761235138,0.573776135502972,10.3290846365195,5.80105289109973,9.28576955815213,11.1189038471407,5.97931158192653,4.535764503107,2.343621833181,0,2.43252221386887,1.87333851306893,3.10627656138983,2.70462955051009,"2.08190279915541"," ","3.4075926942349"," ",1.42840276871333,"1.08362034534265"," ","1.82007957145242"," ","100"," "
"1368",1357,"S92000003","C32","Larynx","Female"," ",2001,0,0,0,0,0,0,0,0,1,3,5,10,13,7,9,4,4,2,0,58,0,0,0,0,0,0,0,0,0.514588586425153,1.75456039489306,2.82573681087344,6.74950559871489,9.49397132820659,5.41757927079383,7.69638611914006,4.02325441049265,5.78402452426398,4.68077139112526,0,2.20493167182861,1.67429706132979,2.85038549218426,2.42352667530613,"1.83922680916214"," ","3.08719050992955"," ",1.32799267453406,".99069541537985"," ","1.71394699750817"," ","100"," "
"1369",1358,"S92000003","C32","Larynx","Female"," ",2002,0,0,0,0,0,0,0,1,1,4,7,3,8,10,9,7,6,2,0,58,0,0,0,0,0,0,0,0.479106179511503,0.505589289596489,2.27986480401712,4.11679948245949,1.88924014761263,5.83792461779837,7.76433684798981,7.63488293179505,7.1354304703268,8.2776888692677,4.82567257811557,0,2.20501717442256,1.67436198703411,2.85049602411431,2.36329847199934,"1.79318597159575"," ","3.01090002348936"," ",1.22464793496965,".907257744234487"," ","1.58891042919661"," ","100"," "
"1370",1359,"S92000003","C32","Larynx","Female"," ",2003,0,0,0,0,0,1,1,0,2,2,6,8,10,8,11,7,6,1,0,63,0,0,0,0,0,0.670605355454369,0.537657533657362,0,0.991950323127818,1.1116669445834,3.58211093797575,4.86561772057974,7.20409192421295,6.16613098403743,9.32242891647951,7.17213114754098,7.99946670221985,2.53337724520558,0,2.39506206632269,1.8404314531521,3.06432480109164,2.55182692478479,"1.95935566517303"," ","3.22136789640333"," ",1.36514893765617,"1.02422038695189"," ","1.75430551889291"," ","100"," "
"1371",1360,"S92000003","C32","Larynx","Female"," ",2004,0,0,0,0,0,0,0,1,1,2,4,8,10,18,11,6,6,5,0,72,0,0,0,0,0,0,0,0.486952117998237,0.487172741710756,1.08215153367926,2.39210128156826,4.73953303750748,7.09587233106502,13.7747371320997,9.35167394963699,6.14426739851718,7.76578395589035,13.1078778345786,0,2.72965393674861,2.13578609257198,3.43754737730141,2.9069361266528,"2.27280263690866"," ","3.61791170028509"," ",1.45756903354535,"1.11958541877221"," ","1.83945528817072"," ","100"," "
"1372",1362,"S92000003","C32","Larynx","Female"," ",2006,0,0,0,0,0,1,0,0,1,6,6,6,10,19,13,7,4,3,0,76,0,0,0,0,0,0.636699350566662,0,0,0.476188208627578,3.09559187716691,3.51146199720254,3.41417337172382,6.90812879515326,14.6026915066135,11.0551738213484,7.09716012207115,5.36466296504922,6.85965152970229,0,2.85936154971376,2.25285168177314,3.5789173615667,3.04724237960081,"2.3992279994316"," ","3.77155116338497"," ",1.63297931375669,"1.2648122004203"," ","2.04746168439089"," ","100"," "
"1373",1363,"S92000003","C32","Larynx","Female"," ",2007,0,0,0,0,0,0,0,0,1,0,5,9,10,11,6,5,1,3,0,51,0,0,0,0,0,0,0,0,0.47463097441739,0,2.85059463404066,5.32355376789306,6.43024788605601,8.43700624338462,5.09779265578005,5.00270145878775,1.35299688810716,6.53224752863302,0,1.90765384386639,1.42037358738385,2.50821250128968,2.01545333032731,"1.49954860317609"," ","2.60645488890687"," ",1.07482921516103,".788629255952968"," ","1.40465149291731"," ","100"," "
"1374",1364,"S92000003","C32","Larynx","Female"," ",2008,0,0,0,0,0,1,1,0,1,0,3,8,11,5,14,13,3,1,0,61,0,0,0,0,0,0.588204153897735,0.640393457740436,0,0.476376489867472,0,1.66929116332901,4.80445853752282,6.82437169250622,3.7822340900323,11.77905851668,12.9415044001115,4.05964978754499,2.10521883749816,0,2.26968129953765,1.73612635207827,2.91550058062302,2.39657217024144,"1.83209722700185"," ","3.03569201485385"," ",1.16861147478612,".87291000634652"," ","1.50678392815767"," ","100"," "
"1375",1365,"S92000003","C32","Larynx","Female"," ",2009,0,0,0,0,0,0,0,0,3,4,9,8,11,7,12,4,6,2,2,68,0,0,0,0,0,0,0,0,1.44441181143685,1.94399354594143,4.88270653848658,4.82436303331826,6.65275635791829,5.22169839470072,10.0122650246552,3.97867430572133,8.06505813562739,4.09735310989101,9.07770515613653,2.51858288230329,1.9557781570204,3.19290393554611,2.59254424812189,"2.01120196296353"," ","3.24656777629407"," ",1.37176375294069,"1.04694131534617"," ","1.73980352869092"," ","100"," "
"1376",1366,"S92000003","C32","Larynx","Female"," ",2010,0,0,0,0,0,0,0,3,1,3,2,8,9,8,9,8,2,3,1,57,0,0,0,0,0,0,0,1.68247256167664,0.489399604565119,1.43269896606891,1.06166128758281,4.79452465284645,5.32412063274216,5.92127662724083,7.4839095943721,7.91115769903978,2.64967342775003,6.2933982252617,4.10593307329091,2.10023500524322,1.59069748299453,2.72109805455463,2.17574175177612,"1.64634445635535"," ","2.77780943647162"," ",1.12154810017905,".831866977897176"," ","1.45384006315979"," ","100"," "
"1377",1367,"S92000003","C32","Larynx","Female"," ",2011,0,0,0,0,0,0,0,0,1,1,3,5,8,9,5,8,5,3,0,48,0,0,0,0,0,0,0,0,0.493118530901273,0.474921756640593,1.55747066763576,2.95571161712894,4.65562894637297,6.52183364976304,4.17700475343141,7.86194425881521,6.56047445351248,6.31339702849447,0,1.75849941383353,1.2965786497466,2.33151510045895,1.78898643428457,"1.31753655403563"," ","2.33142751368259"," ",0.851397240198047,".611382910988384"," ","1.13053503204192"," ","100"," "
"1378",1368,"S92000003","C32","Larynx","Female"," ",2012,0,0,0,0,0,0,0,0,2,2,7,7,14,8,9,11,7,1,0,68,0,0,0,0,0,0,0,0,1.00363818843307,0.949095274929174,3.56304813678033,4.0442089816104,8.49329030066248,5.39101721756124,7.50537885484597,10.7640519805856,9.00750196234864,2.10544045814384,0,2.48509854512098,1.92977625899926,3.15045455946254,2.51768183871687,"1.95367638464464"," ","3.15212292513941"," ",1.26803878759088,".966016980906021"," ","1.61051478117764"," ","100"," "
"1379",1369,"S92000003","C32","Larynx","Female"," ",2013,0,0,0,0,0,0,0,2,0,3,2,9,10,11,14,9,4,2,1,67,0,0,0,0,0,0,0,1.25103210148372,0,1.4301377699385,0.997133241929453,5.08310882936004,6.16135352614262,7.15298279382502,11.5199789348957,8.71139159641091,5.12367264855448,4.20477241669295,3.6531014831592,2.44434553560353,1.89433421591965,3.10423242544003,2.50312758496902,"1.93827357961708"," ","3.13911146459985"," ",1.23824297022912,".940956599565842"," ","1.5757156415124"," ","100"," "
"1380",1370,"S92000003","C32","Larynx","Female"," ",2014,0,0,0,0,0,0,1,1,2,3,1,5,8,7,9,11,2,2,3,55,0,0,0,0,0,0,0.568850864368888,0.624282075613045,1.07753976121719,1.44355692426138,0.489677596270615,2.75318267917713,4.94752530968416,4.43209087052596,7.29051908495885,10.5311530655229,2.53739485670063,4.14507772020725,10.5023630316821,1.99922212084752,1.50608770301877,2.60226239157706,2.02740938621213,"1.5261071426513"," ","2.59881366638879"," ",0.984683316395379,".719825497473894"," ","1.29039101821373"," ","100"," "
"1381",1371,"S92000003","C32","Larynx","Female"," ",2015,0,0,0,0,0,0,0,1,1,1,7,7,14,8,5,10,3,2,0,59,0,0,0,0,0,0,0,0.614733943149405,0.55659143405783,0.489588892207214,3.36423624628132,3.76852634469095,8.60209768296355,4.95454207644858,4.0191633709527,9.53597924970915,3.78210057866139,4.0911508407315,0,2.13572263985454,1.62581102723167,2.75492660037393,2.12365753929961,"1.61539987595631"," ","2.70037049948614"," ",1.11892509806476,".834727641807722"," ","1.44411998263805"," ","100"," "
"1382",1372,"S92000003","C32","Larynx","Female"," ",2016,0,0,0,0,0,0,0,1,4,5,4,3,10,7,11,5,5,1,2,58,0,0,0,0,0,0,0,0.600654713637865,2.31603448575349,2.46513072588239,1.91147938947348,1.57824961595926,6.05524808351398,4.26680970638254,8.65119937082186,4.79243944752758,6.23309273595373,2.01243685979352,6.88468158347676,2.08843665033485,1.58583750739504,2.69978866262258,2.09022482950425,"1.58560412553454"," ","2.66349303136107"," ",1.12299100589917,".830374548197719"," ","1.45909336287334"," ","100"," "
"1383",1373,"S92000003","C32","Larynx","Female"," ",2017,0,0,0,0,0,0,2,1,1,2,7,4,11,12,10,5,1,0,0,56,0,0,0,0,0,0,1.10748103438729,0.578613295376301,0.604010630587098,1.00195380992936,3.3385637498748,2.05889468238976,6.50606542735978,7.60972268902234,7.28985179731296,4.7777852098881,1.23672071136175,0,0,2.01113305799964,1.51918829889137,2.61162355925965,1.98785501517727,"1.50099243769037"," ","2.54205614672885"," ",1.13510029037314,".844804719535074"," ","1.46760874887928"," ","100"," "
"1384",1374,"S92000003","C32","Larynx","Female"," ",2018,0,0,0,0,0,0,0,1,1,4,4,10,11,11,5,3,2,3,2,57,0,0,0,0,0,0,0,0.564181260155263,0.617485967631386,2.06477189432497,1.91554367918474,5.03504390558286,6.35606686582343,7.0785526290388,3.50606549330341,2.828560922488,2.44098908877877,5.88731675726593,6.82430818575767,2.04348756645368,1.54771752702601,2.64757516549428,1.9653243285009,"1.48754663850219"," ","2.5086201026456"," ",1.10032361974135,".816760896665966"," ","1.4254885982773"," ","100"," "
"1385",1375,"S92000003","C32","Larynx","Female"," ",2019,0,0,0,0,1,0,0,0,2,1,2,6,12,12,10,8,4,1,3,62,0,0,0,0,0.583464612871229,0,0,0,1.22969466681423,0.535773603506102,0.965483948829351,2.96518868483998,6.74760038461322,7.74273473390802,6.82514657002259,7.40295192708092,4.8216588917417,1.92503898203939,9.91833900882732,2.21405086674735,1.69750010395942,2.83831328875996,2.13559408276586,"1.63616756657488"," ","2.70052586153561"," ",1.0806464889668,".804866018981118"," ","1.3964300024672"," ","100"," "
"1386",1376,"S92000003","C00-C14","Lip, oral cavity and pharynx","All","d",1995,0,1,0,3,1,3,5,12,13,35,73,87,81,73,95,64,53,24,10,633,0,0.308279461497437,0,0.974535390252697,0.279892521271832,0.753344851139057,1.22436785887446,3.20089625095027,3.87222837807246,9.97912936373071,25.1639101269226,31.5747068451787,31.2028105642701,30.3732582184628,45.0405602097468,44.133669852566,49.8800056467931,42.9130831262181,42.4250137881295,12.4027909218624,11.4552839471515,13.4077667390665,16.0656225235066,"14.7632583866289"," ","17.42225093553"," ",8.07248192713848,"7.41937074487918"," ","8.75274998622373"," ","100"," "
"1387",1377,"S92000003","C00-C14","Lip, oral cavity and pharynx","All","d",1996,0,0,1,0,1,1,5,9,14,47,68,71,93,99,92,60,44,35,10,650,0,0,0.313315599670392,0,0.29373147655876,0.255477436232832,1.22962813585915,2.3552071012111,4.1198887630034,13.2329878678841,22.9259592659647,26.0074212726054,35.9471692570532,41.3872677714419,44.1187754162511,39.6738807006407,41.9147416051441,61.706629055007,41.0576449334866,12.7646454668816,11.8020796144241,13.7847999963189,16.4523922314656,"15.1218304614892"," ","17.8382563321713"," ",8.24354371052325,"7.58911273994548"," ","8.92465417261629"," ","100"," "
"1388",1378,"S92000003","C00-C14","Lip, oral cavity and pharynx","All","d",1997,0,1,0,1,0,3,5,8,24,43,79,83,90,91,69,51,49,26,15,638,0,0.308856458960698,0,0.317224664852142,0,0.791577614185071,1.23219478535167,2.05887348737138,6.90822424095886,12.641593193531,24.8262164846077,30.3793391212685,34.8750697501395,37.9310488560246,33.4876678023354,32.1957501609788,48.0425127214613,45.08800832394,59.9832047026832,12.5508032120614,11.595678912959,13.5636234441798,15.6087403224286,"14.3834743215044"," ","16.8833748250351"," ",8.20914458503827,"7.55100598466504"," ","8.89439015137525"," ","100"," "
"1389",1379,"S92000003","C00-C14","Lip, oral cavity and pharynx","All","d",1998,0,1,0,1,4,2,9,11,16,48,73,101,90,91,86,66,40,25,10,674,0,0.311815953751458,0,0.314153231380138,1.29264517213186,0.550462250675004,2.23724212677208,2.78963372109242,4.50578571046384,14.3627430445425,22.1153147039577,36.5359571697294,34.5488117128149,37.953829791671,41.8045975335287,40.1208488598992,40.8939415625575,42.5959687175206,38.3332694445509,13.2753733944972,12.2919331243018,14.3165604016102,16.5623209258974,"15.2711294381916"," ","17.9051651268127"," ",8.66185395353879,"7.98785519791167"," ","9.36276247259259"," ","100"," "
"1390",1380,"S92000003","C00-C14","Lip, oral cavity and pharynx","All","d",1999,0,1,0,0,3,3,7,5,16,35,82,100,90,86,81,72,42,35,12,670,0,0.31402103940964,0,0,0.975984280146528,0.866981862739431,1.76540759478347,1.25286279147853,4.40632969260342,10.5242267700246,24.260570360092,35.6162139252273,34.3027022906582,36.0271292661776,39.3756289162952,42.3121224230742,44.5141597422418,59.2808387391812,44.2886141354493,13.209909403681,12.2284581446401,14.2491678863737,16.5552580700451,"15.2746739822168"," ","17.8866550462066"," ",8.38194946985951,"7.72706709870365"," ","9.06308957925522"," ","100"," "
"1391",1381,"S92000003","C00-C14","Lip, oral cavity and pharynx","All","d",2000,0,0,2,2,2,2,4,9,20,37,68,97,78,86,89,55,38,20,12,621,0,0,0.619417499783204,0.62913657296726,0.645984399476753,0.606112033748318,1.03430532175946,2.23292925583911,5.38642190765518,11.0992452513229,19.6609640233272,34.2764662023442,29.63120545822,36.0378481214224,43.0838343644408,33.0972396902098,37.8354159406581,33.6898846121452,42.4088210347752,12.265600619403,11.3197448669568,13.2693950726077,15.1110439169853,"13.8961021552696"," ","16.3761748495717"," ",7.8637984261628,"7.22710471805003"," ","8.52698664860435"," ","100"," "
"1392",1382,"S92000003","C00-C14","Lip, oral cavity and pharynx","All","d",2001,0,1,0,0,3,7,7,7,21,38,68,104,104,86,77,62,40,34,10,669,0,0.326997217253681,0,0,0.951188192583903,2.22303380599266,1.83612818273148,1.73597333544957,5.54253499714955,11.2356892799697,19.3796792663081,35.8450116840952,39.76279960696,35.913540239869,37.1661083705799,37.4359965220752,37.6899810607845,57.230385968456,34.0309681810447,13.2103787370167,12.2281734887774,14.250480226343,15.8862186574612,"14.6553723665068"," ","17.1659875648396"," ",8.35439310388483,"7.69841736222462"," ","9.03680668002293"," ","100"," "
"1393",1383,"S92000003","C00-C14","Lip, oral cavity and pharynx","All","d",2002,0,0,0,1,2,0,2,12,19,40,71,98,100,92,106,65,39,22,14,683,0,0,0,0.313879106323408,0.618857835977919,0,0.539614445478706,2.97987097158693,4.91990905936518,11.554148517025,21.0673740556772,31.415492325644,38.142025646698,38.3971686261743,50.6665519499453,39.5410801406446,34.8382255730441,37.8983634797588,47.185709470846,13.4820371101461,12.489763241062,14.5321790323209,15.9436686508722,"14.7335799029658"," ","17.2008341555672"," ",8.23820567228916,"7.6012360148958"," ","8.90043893826921"," ","100"," "
"1394",1384,"S92000003","C00-C14","Lip, oral cavity and pharynx","All","d",2003,1,0,3,4,2,1,5,18,23,38,67,112,103,90,84,67,51,26,14,709,0.377181997857606,0,0.937403330281565,1.24640878468911,0.608846540229535,0.341089713416423,1.39437731292337,4.49615578680228,5.8543389560441,10.7456338792869,20.2083572113674,34.5689681780302,38.7938502331397,37.1564575859037,39.9590895036035,40.7099326159474,43.885690683326,46.8890892696123,46.8901765080216,13.9883594751899,12.9775169477862,15.0570279746218,16.4532528967967,"15.2108057824711"," ","17.7437813337079"," ",8.62850606001776,"7.96533512083744"," ","9.31781667068587"," ","100"," "
"1395",1385,"S92000003","C00-C14","Lip, oral cavity and pharynx","All","d",2004,1,0,0,2,2,1,7,9,16,42,87,89,118,91,79,69,46,22,13,694,0.379182860934686,0,0,0.620058905596032,0.605847641435132,0.338930200714465,2.02959732789015,2.26804227630803,4.00889975746157,11.5995824150331,26.332994333866,26.7427884615385,43.6061551196582,37.1932578024098,37.5311175721643,41.6931025106499,38.200903534414,40.7226417888346,43.0963036631858,13.649863304683,12.6530795773022,14.7043009977789,16.1347635711209,"14.9095915004115"," ","17.4076226478918"," ",8.44248094355347,"7.79180749896571"," ","9.11887550772496"," ","100"," "
"1396",1386,"S92000003","C00-C14","Lip, oral cavity and pharynx","All","d",2005,0,0,1,0,2,2,3,12,20,42,70,107,120,99,72,54,57,21,8,690,0,0,0.317001420166362,0,0.59582860394379,0.660506344163436,0.898031514919297,3.07664696757983,4.92555030710806,11.3249061650632,21.0932956466451,31.352371352723,43.8832267336617,40.2700943703222,34.032415876122,32.2777319513682,48.2005141388175,35.7440724413201,26.1352499183273,13.5024069508043,12.5135915759476,14.5485861672918,15.4514461603248,"14.2936348083562"," ","16.6537048668312"," ",8.23455363245648,"7.60096106423302"," ","8.89314877129693"," ","100"," "
"1397",1387,"S92000003","C00-C14","Lip, oral cavity and pharynx","All","d",2006,0,0,0,1,3,2,3,7,24,35,66,120,113,113,98,56,41,25,12,719,0,0,0,0.307648763559619,0.886454094974692,0.640711445989627,0.932392238767004,1.81117234598567,5.88704237444042,9.24182692434641,19.6088334823803,34.6442326013777,40.2783124456421,46.2491149229113,46.0582589978099,33.2113606575849,34.6928414283297,39.5400699068436,39.1542678151919,14.007403078122,13.0021167253923,15.0697838279513,16.1778174372172,"14.9758410823531"," ","17.425530633353"," ",8.44577967865463,"7.81189809638464"," ","9.10403647216643"," ","100"," "
