tweet_id,user_id,created_at,screen_name,text,source,display_text_width,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favorite_count,retweet_count,quote_count,reply_count,hashtags,symbols,urls_url,urls_t.co,urls_expanded_url,media_type,retweet_source,retweet_favorite_count,retweet_retweet_count,retweet_user_id,retweet_location
210,3250721351,25/04/19 12:41,CodeClanScot,Another iteration of the UX Fundamentals course that I have written and now I deliver for @CodeClanScot runs this week. Currently learning about ways of mapping user journeys! Pretty cool ideas here! #ux #training https://t.co/C0a55Z9ZBR,Twitter Web Client,140,NA,NA,NA,FALSE,TRUE,0,2,NA,NA,NA,NA,NA,NA,NA,NA,Twitter for iPhone,13,2,7.13E+17,"Edinburgh, Scotland"
209,3250721351,25/04/19 11:01,CodeClanScot,Looking to hire in digital? Come along to our Speed Networking event this 26th April and meet our talent. https://t.co/4CjwSYTIm2 https://t.co/rOfYHwnuE7,Hootsuite Inc.,129,NA,NA,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,bit.ly/2ZvWNMO,https://t.co/4CjwSYTIm2,https://bit.ly/2ZvWNMO,photo,NA,NA,NA,NA,NA
208,3250721351,25/04/19 08:07,CodeClanScot,It's a big day at @CodeClanScot #Edinburgh today ___. We've got E28 presenting their final project in #Java and E29 presenting their #javascript group projects ___________. #CodeClanLife #techlife,Twitter Web App,140,NA,NA,NA,FALSE,TRUE,0,1,NA,NA,"c(""Edinburgh"", ""Java"")",NA,NA,NA,NA,NA,Twitter for Android,15,1,7.84E+17,"Edinburgh, Scotland"
207,3250721351,25/04/19 08:00,CodeClanScot,Make your data work for you through our R programming series this Spring. Choose from any or all of our five one-day R courses here: https://t.co/cs3iuyoAqx https://t.co/UFZ1OxbyEq,Hootsuite Inc.,156,NA,NA,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,bit.ly/2DownoZ,https://t.co/cs3iuyoAqx,https://bit.ly/2DownoZ,photo,NA,NA,NA,NA,NA
206,3250721351,24/04/19 21:18,CodeClanScot,"I can't stop playing with the web app we made for our @CodeClanScot javascript group project, and I don't mean in a tinkering with the code way! So proud of what my group (feat @ArchibaldJenn and @JonZarecki) achieved this week!! https://t.co/otkSHXIYZu",Twitter for iPhone,140,NA,NA,NA,FALSE,TRUE,0,4,NA,NA,NA,NA,NA,NA,NA,NA,Twitter Web Client,15,4,469687502,
205,3250721351,24/04/19 21:18,CodeClanScot,And we?re thrilled you?re here! https://t.co/WQYLfMGBLw,Twitter for iPhone,31,NA,NA,NA,TRUE,FALSE,3,0,NA,NA,NA,NA,twitter.com/AntonPuzorjov/?,https://t.co/WQYLfMGBLw,https://twitter.com/AntonPuzorjov/status/1121160058086273024,NA,NA,NA,NA,NA,NA
204,3250721351,24/04/19 17:01,CodeClanScot,Upskill in the R language and join us at our one day #DataCarpentry course this 30th April. Manage large sets of data through the #tidyverse and improve your workflow. Book your spot here: https://t.co/DYdIW9kntG https://t.co/jutwIzemGF,Hootsuite Inc.,212,NA,NA,NA,FALSE,FALSE,0,0,NA,NA,"c(""DataCarpentry"", ""tidyverse"")",NA,bit.ly/2tOOqgC,https://t.co/DYdIW9kntG,https://bit.ly/2tOOqgC,photo,NA,NA,NA,NA,NA
203,3250721351,24/04/19 16:21,CodeClanScot,If there was any doubt that #ScotlandCanDo when it comes to the global digital technology scene #EIE19 has removed it. We?re proud to be a part of it. https://t.co/8p3VtGpEJP,Twitter for iPhone,150,NA,NA,NA,FALSE,FALSE,2,0,NA,NA,"c(""ScotlandCanDo"", ""EIE19"")",NA,NA,NA,NA,photo,NA,NA,NA,NA,NA
202,3250721351,24/04/19 16:19,CodeClanScot,Top venue and top talent. It?s all happening in Edinburgh today #EIE19 #Edinburgh https://t.co/EgyEOK0x2p,Twitter for iPhone,125,NA,NA,NA,FALSE,TRUE,0,2,NA,NA,"c(""EIE19"", ""Edinburgh"")",NA,NA,NA,NA,photo,Twitter for iPad,7,2,893674782,Glasgow
201,3250721351,24/04/19 15:51,CodeClanScot,"The ambition, the vision and the growth mindset of the companies pitching at #EIE19 is just mind blowing. https://t.co/J7R2N0ETdc",Twitter for iPhone,105,NA,NA,NA,FALSE,FALSE,5,1,NA,NA,EIE19,NA,NA,NA,NA,photo,NA,NA,NA,NA,NA
200,3250721351,24/04/19 15:38,CodeClanScot,@RBSBusiness digital partner for our Entrepreneur Accelerator pitching for investment at #EIE19 @paulabrown84 Look forward to having @beezereuan on our panel next week as we #PowerUp our entrepreneurs at our Marketing network event https://t.co/GUA8OgM07y,Twitter for iPhone,140,NA,NA,NA,FALSE,TRUE,0,4,NA,NA,EIE19,NA,NA,NA,NA,NA,Twitter for iPhone,8,4,2319770099,Glasgow?
199,3250721351,24/04/19 15:21,CodeClanScot,The pitch from @CyanForensics was a fantastic example of how a Scottish company can solve a huge and exponential problem for the world: stopping harmful online content #EIE19 https://t.co/t23XxPkN4h,Twitter for iPhone,174,NA,NA,NA,FALSE,FALSE,7,2,NA,NA,EIE19,NA,NA,NA,NA,photo,NA,NA,NA,NA,NA
198,3250721351,24/04/19 15:18,CodeClanScot,Down to the last few pitches now at #EIE19 stay tuned for the winner! https://t.co/sq6NDH4l96,Twitter for iPhone,107,NA,NA,NA,FALSE,TRUE,0,2,NA,NA,EIE19,NA,NA,NA,NA,photo,Twitter for iPhone,4,2,373452675,Scotland
197,3250721351,24/04/19 15:18,CodeClanScot,Great to hear @Dr_Black inspiring story of continuing to build on early small steps to hugely impact others lives to open opportunitues for change #Techmums #EIE19 #TechForGood https://t.co/yFngPafvW7,Twitter for iPhone,140,NA,NA,NA,FALSE,TRUE,0,7,NA,NA,NA,NA,NA,NA,NA,NA,Twitter for Android,14,7,2693014244,"Scotland, United Kingdom"
196,3250721351,24/04/19 15:18,CodeClanScot,Blocking the sharing of harmful content - @CyanForensics - this gives me hope for the future of social media... #EIE19 https://t.co/LxQsuker2E,Twitter for iPhone,139,NA,NA,NA,FALSE,TRUE,0,2,NA,NA,EIE19,NA,NA,NA,NA,NA,Twitter for iPhone,6,2,3239217940,"Scotland, United Kingdom"
195,3250721351,24/04/19 15:11,CodeClanScot,We are extremely happy and lucky to be part of @CodeClanScot new Client Xperience programme! If you're doing #techforgood its an opportunity not to miss! https://t.co/1o9EsWrE3Q,Twitter for iPhone,140,NA,NA,NA,FALSE,TRUE,0,1,NA,NA,techforgood,NA,NA,NA,NA,NA,Twitter Web Client,2,1,9.25E+17,"Edinburgh, Scotland"
194,3250721351,24/04/19 15:10,CodeClanScot,"We're currently looking for a Chief #Data Officer to join us in Edinburgh or Glasgow! This strategic, influential role in our senior management team will lead the data and #analytics approach across the entire organisation _ More info | https://t.co/TqddwJoRGY https://t.co/puiii9EwDP",Twitter for iPhone,140,NA,NA,NA,FALSE,TRUE,0,15,NA,NA,Data,NA,NA,NA,NA,NA,Twitter Web Client,16,15,98631626,Offices in Edinburgh and Glasgow
193,3250721351,24/04/19 13:48,CodeClanScot,@claireedenscott @infventures We?re wondering if it will work on students?,Twitter for iPhone,44,1.12E+18,9.74E+17,claireedenscott,FALSE,FALSE,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192,3250721351,24/04/19 13:47,CodeClanScot,"Great to see #GlobalScots meeting each other at #EiE19 &amp; on the investor panels - @DeborahMagid1 this morning &amp; Eric McAfee, Alistair Forbes &amp; Gitte Bedford this afternoon. Scotland?s premier investment conference- brilliant innovative companies made in Scotland. #ScotlandIsNow",Twitter for iPhone,148,NA,NA,NA,FALSE,TRUE,0,7,NA,NA,"c(""GlobalScots"", ""EiE19"")",NA,NA,NA,NA,NA,Twitter for iPhone,9,7,17425690,
191,3250721351,24/04/19 13:42,CodeClanScot,We hope nobody tweets this ;-) https://t.co/38BMYQKbDd,Twitter for iPhone,30,NA,NA,NA,TRUE,FALSE,1,0,NA,NA,NA,NA,twitter.com/HighGrowthScot?,https://t.co/38BMYQKbDd,https://twitter.com/HighGrowthScot/status/1121042762206466049,NA,NA,NA,NA,NA,NA
190,3250721351,24/04/19 13:36,CodeClanScot,"Woohoo!!! _ #EIE19 is trending and two of our fantastic sponsors, @alistairforbes @MerciaTech and @flackboy @CodeClanScot, are checked in the process! _ #KeepItUpFolks https://t.co/Ue3f0QXc0D",Twitter for iPhone,140,NA,NA,NA,FALSE,TRUE,0,4,NA,NA,EIE19,NA,NA,NA,NA,NA,Twitter for iPhone,23,4,29512757,Edinburgh
189,3250721351,24/04/19 13:33,CodeClanScot,"Alongside his PhD at @EdinburghUni, student Anton Puzorjov founded a start-up to fight fast fashion. ____ Learn about his motivations for helping create a more circular economy in our latest blog for #FashionRevolutionWeek! https://t.co/1khmk58aeT https://t.co/iDVeaCHtZt",Twitter for iPhone,140,NA,NA,NA,FALSE,TRUE,0,6,NA,NA,NA,NA,NA,NA,NA,NA,Twitter Web Client,18,6,327576262,University of Edinburgh
188,3250721351,24/04/19 13:26,CodeClanScot,@infventures We hope you?re sharing the Spotify playlist...,Twitter for iPhone,46,1.12E+18,29512757,infventures,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187,3250721351,24/04/19 13:22,CodeClanScot,"Our #CyberSecurity meetup is less than a week away! Shout out to our excellent sponsors for all their support: @cultivatehq, @eagle_labs_edin &amp; @CodebaseTech _ Spots are going fast - grab yours here __ https://t.co/8rlV3njy7l #prodmgmt #ProductTank https://t.co/RoX648ndIH",Twitter for iPhone,140,NA,NA,NA,FALSE,TRUE,0,7,NA,NA,CyberSecurity,NA,NA,NA,NA,NA,Twitter for iPhone,8,7,2677928664,"Edinburgh, Scotland"
186,3250721351,24/04/19 13:18,CodeClanScot,Thanks to @TheScotsman for carrying the news of our new #ClientXperience programme. #CX #EIE19 #thirdsector - https://t.co/jlBlpqZ8aT,Twitter for iPhone,133,NA,NA,NA,FALSE,FALSE,2,2,NA,NA,"c(""ClientXperience"", ""CX"", ""EIE19"", ""thirdsector"")",NA,scotsman.com/business/codec?,https://t.co/jlBlpqZ8aT,https://www.scotsman.com/business/codeclan-kicks-off-digital-volunteer-plan-1-4913653,NA,NA,NA,NA,NA,NA
185,3250721351,24/04/19 13:11,CodeClanScot,We're excited to be part of @infventures #EIE19 as a sponsor and panel speaker. Don't miss this opportunity to hear Mercia's @alistairforbes speak today at the 2pm panel. https://t.co/2Y0OzqoCst,Twitter for iPhone,140,NA,NA,NA,FALSE,TRUE,0,4,NA,NA,EIE19,NA,NA,NA,NA,NA,TweetDeck,8,4,2858828277,"Henley in Arden, Warwickshire"
184,3250721351,24/04/19 13:11,CodeClanScot,Wow! The last slide of @Dr_Black?s #EIE19 keynote is... us! The amazing @TechmumsHQ we?re running here in #Edinburgh. Thanks Sue! https://t.co/nZlJgYyGvw,Twitter for iPhone,129,NA,NA,NA,FALSE,FALSE,9,4,NA,NA,"c(""EIE19"", ""Edinburgh"")",NA,NA,NA,NA,photo,NA,NA,NA,NA,NA
183,3250721351,24/04/19 11:11,CodeClanScot,It?s never to late to learn new skills and pursue a new course! https://t.co/SDnJ99UWBV,Twitter for iPhone,63,NA,NA,NA,TRUE,FALSE,2,0,NA,NA,NA,NA,twitter.com/christophelamo?,https://t.co/SDnJ99UWBV,https://twitter.com/christophelamot/status/1121007939651887104,NA,NA,NA,NA,NA,NA
182,3250721351,24/04/19 11:10,CodeClanScot,"Join @CodeClanScot in #Inverness this Saturday to take a look around their new campus, mingle with their instructors and try some #coding of your own. Lunch will be provided, plus? it?s free to come along! Sign up at https://t.co/X6SAjcQ5tT https://t.co/ppFV4x5uHM",Twitter for iPhone,140,NA,NA,NA,FALSE,TRUE,0,4,NA,NA,Inverness,NA,NA,NA,NA,NA,Hootsuite Inc.,4,4,311971607,Scotland
181,3250721351,24/04/19 11:10,CodeClanScot,@Janie_Kennedy @Dr_Black https://t.co/Lpnom2WPAf,Twitter for iPhone,0,1.12E+18,31443589,Janie_Kennedy,FALSE,FALSE,1,0,NA,NA,NA,NA,NA,NA,NA,photo,NA,NA,NA,NA,NA
180,3250721351,24/04/19 11:06,CodeClanScot,Great pic of _@Dr_Black_ at _@CodeClanScot_ yesterday meeting some of the #techmums in Scotland #EIE19 https://t.co/bRaMcEBNyF,Twitter for iPhone,140,NA,NA,NA,FALSE,TRUE,0,3,NA,NA,"c(""techmums"", ""EIE19"")",NA,NA,NA,NA,NA,Twitter for iPhone,14,3,31443589,"Scotland, United Kingdom"
179,3250721351,24/04/19 10:58,CodeClanScot,Scottish tech sector in growth mode according to annual ScotlandIS survey _ High Growth Scotland https://t.co/xO4jHe2dEl @scotlandis,Twitter for iPhone,140,NA,NA,NA,FALSE,TRUE,0,1,NA,NA,NA,NA,NA,NA,NA,NA,Hootsuite Inc.,2,1,3239217940,"Scotland, United Kingdom"
178,3250721351,24/04/19 10:55,CodeClanScot,"An inspiring journey from @Dr_Black. From her childhood years to university, to saving @bletchleypark and writing the fastest crowdfunded book ever (and the value of @stephenfry) to the advent of @TechmumsHQ #EIE19 https://t.co/RSOQ8tb0JM",Twitter for iPhone,214,NA,NA,NA,FALSE,FALSE,10,2,NA,NA,EIE19,NA,NA,NA,NA,photo,NA,NA,NA,NA,NA
177,3250721351,24/04/19 10:47,CodeClanScot,We totally agree with this! Nice mention for @CodeClanScot too. https://t.co/lS0OSd71oD,Twitter for iPhone,102,NA,NA,NA,FALSE,TRUE,0,1,NA,NA,NA,NA,bbc.co.uk/news/uk-scotla?,https://t.co/lS0OSd71oD,https://www.bbc.co.uk/news/uk-scotland-scotland-business-48034202#,NA,Twitter Web Client,4,1,3224005539,"Edinburgh, Scotland"
176,3250721351,24/04/19 10:46,CodeClanScot,"Challenging but optimistic: Scotland?s demand for digital skills is growing, but how do we find the people and skills we need? A great interview with @pollyp on the new @scotlandis skills survey: https://t.co/sqv9ZVXaoj",Twitter for iPhone,219,NA,NA,NA,FALSE,FALSE,1,0,NA,NA,NA,NA,bbc.co.uk/news/uk-scotla?,https://t.co/sqv9ZVXaoj,https://www.bbc.co.uk/news/uk-scotland-scotland-business-48034202,NA,NA,NA,NA,NA,NA
175,3250721351,24/04/19 10:36,CodeClanScot,Today we've launched the #ScottishTechSurvey2019 - you can read all about it and view the results on our site...or you may have already heard @PollyP discussing the results on @BBCRadioScot this morning. Find out all the info here https://t.co/DumxlxSOuB,Twitter for iPhone,139,NA,NA,NA,FALSE,TRUE,0,18,NA,NA,ScottishTechSurvey2019,NA,NA,NA,NA,NA,Hootsuite Inc.,20,18,39978805,Scotland
174,3250721351,24/04/19 10:36,CodeClanScot,Well done @pollyp ! Key points from the interview are available here: https://t.co/KIPmwWIYcM https://t.co/HckynjCFqa,Twitter for iPhone,133,NA,NA,NA,FALSE,TRUE,0,2,NA,NA,NA,NA,"c(""bbc.co.uk/news/uk-scotla?"", ""twitter.com/scotlandis/sta?"")","c(""https://t.co/KIPmwWIYcM"", ""https://t.co/HckynjCFqa"")","c(""https://www.bbc.co.uk/news/uk-scotland-scotland-business-48034202"", ""https://twitter.com/scotlandis/status/1120914978352058368"")",NA,Twitter Web Client,5,2,2691190597,
173,3250721351,24/04/19 10:33,CodeClanScot,The amazing @Dr_Black (OBE) takes to the stage as today?s #EIE19 keynote. A fantastic ambassador for digital skills #STEM and the founder of the amazing @TechmumsHQ https://t.co/cvDIcIFWX7,Twitter for iPhone,165,NA,NA,NA,FALSE,FALSE,10,3,NA,NA,"c(""EIE19"", ""STEM"")",NA,NA,NA,NA,photo,NA,NA,NA,NA,NA
172,3250721351,24/04/19 10:28,CodeClanScot,"Very clever, @time2dineuk! #EIE19 https://t.co/ulKBgDU1eQ",Twitter for iPhone,72,NA,NA,NA,FALSE,TRUE,0,2,NA,NA,EIE19,NA,NA,NA,NA,photo,Twitter for Android,7,2,24923677,"Edinburgh, Scotland"
171,3250721351,24/04/19 10:15,CodeClanScot,"#EIE19. I love the passion for growth at EIE. Some wonderful, innovative and needed offerings being pitched today. Mental health apps, security and physical health. Very clever",Twitter for iPhone,139,NA,NA,NA,FALSE,TRUE,0,4,NA,NA,EIE19,NA,NA,NA,NA,NA,Twitter for iPhone,22,4,794178865,"Edinburgh, Scotland"
170,3250721351,24/04/19 09:17,CodeClanScot,@chat_alli aims to provide an amazing #customer experience by engaging with those requiring #mentalhealth support in a language they understand &amp; delivering personalised support #EiE19 https://t.co/hWGQYQujIV,Twitter for iPhone,140,NA,NA,NA,FALSE,TRUE,0,1,NA,NA,"c(""customer"", ""mentalhealth"")",NA,NA,NA,NA,NA,Twitter for iPhone,4,1,431843528,
169,3250721351,24/04/19 09:09,CodeClanScot,@_LaurenAllison_ @TechmumsHQ And we?re proud to have #TechMums in our campus.,Twitter for iPhone,48,1.12E+18,855466789,_LaurenAllison_,FALSE,FALSE,3,0,NA,NA,TechMums,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168,3250721351,24/04/19 09:04,CodeClanScot,Our partner @VoxioAI is pitching at #EIE19 Using @Allichat_Voxsio voice AI to help understand and support mental health for a better society https://t.co/Pkad0QTeyC,Twitter for iPhone,140,NA,NA,NA,FALSE,FALSE,4,0,NA,NA,EIE19,NA,NA,NA,NA,photo,NA,NA,NA,NA,NA
167,3250721351,24/04/19 08:56,CodeClanScot,"Good luck to all involved in #EIE19 today, especially our partners: @AllatusUnity @BLACKBXwifi @BeezerApps R3-IoT @Allichat_Voxsio and @wallet_services",Twitter for iPhone,140,NA,NA,NA,FALSE,TRUE,0,3,NA,NA,EIE19,NA,NA,NA,NA,NA,Twitter Web App,5,3,8.55E+17,"Edinburgh, Scotland"
166,3250721351,24/04/19 08:48,CodeClanScot,In-game advertising meets blockchain. Can @pg_vreo disrupt the enormous #esports market? #EIE19 extended pitch builds on Scotland?s reputation as a #videogames pioneer https://t.co/JzjulyYHMd,Twitter for iPhone,167,NA,NA,NA,FALSE,FALSE,4,3,NA,NA,"c(""esports"", ""EIE19"", ""videogames"")",NA,NA,NA,NA,photo,NA,NA,NA,NA,NA
165,3250721351,24/04/19 08:36,CodeClanScot,"Scotland has some of the most amazingly talented, creative and brave founders and entrepreneurs in the world. Every 60s spotlight pitch highlights an astonishing new concept. #EIE19",Twitter for iPhone,181,NA,NA,NA,FALSE,FALSE,4,2,NA,NA,EIE19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164,3250721351,24/04/19 08:30,CodeClanScot,@trade_space We?d love to say hello #EIE19,Twitter for iPhone,29,1.12E+18,9.41E+17,trade_space,FALSE,FALSE,1,0,NA,NA,EIE19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163,3250721351,24/04/19 08:18,CodeClanScot,We?re kicking off #EIE19 with the wonderful* witty* and wise* @Qwerty (in his own witty and wonderful words) https://t.co/Uje9SCb509,Twitter for iPhone,108,NA,NA,NA,FALSE,FALSE,0,1,NA,NA,EIE19,NA,NA,NA,NA,photo,NA,NA,NA,NA,NA
162,3250721351,24/04/19 08:13,CodeClanScot,CodeClan are helping keep Scotland?s businesses in the vanguard of the global digital economy. Lifelong learning for everyone! https://t.co/SZLf3zmLzC,Twitter Web App,140,NA,NA,NA,FALSE,TRUE,0,3,NA,NA,NA,NA,NA,NA,NA,NA,Twitter for iPhone,4,3,1.02E+18,"Scotland, United Kingdom"
161,3250721351,24/04/19 08:00,CodeClanScot,"Employers need #Data talent! Be the solution as a data analyst. In 70 working days, you?ll develop best industry practices making you suitable for a variety of roles and companies. Find out more here https://t.co/Thk3kiWzb0 https://t.co/UdoaLYiT08",Hootsuite Inc.,223,NA,NA,NA,FALSE,FALSE,0,5,NA,NA,Data,NA,bit.ly/2EXMzuV,https://t.co/Thk3kiWzb0,https://bit.ly/2EXMzuV,photo,NA,NA,NA,NA,NA
160,3250721351,24/04/19 07:12,CodeClanScot,"We?re live today at #EIE19 launching our new #CX programme and making sure Scotland?s startup scene knows CodeClan is powering the pioneers, entrepreneurs and founders across the country. https://t.co/T0S0bfgZqa",Twitter for iPhone,187,NA,NA,NA,FALSE,FALSE,16,2,NA,NA,"c(""EIE19"", ""CX"")",NA,NA,NA,NA,photo,NA,NA,NA,NA,NA
159,3250721351,23/04/19 18:58,CodeClanScot,"Thanks to @scot_business @TheScotsman for picking up on my client @CodeClanScot story today, all about a new voluntary programme for digital skills students and 'giving back' https://t.co/PoIWVRh3LU",Twitter for iPhone,140,NA,NA,NA,FALSE,TRUE,0,3,NA,NA,NA,NA,NA,NA,NA,NA,TweetDeck,10,3,26571365,"Scotland, United Kingdom"
158,3250721351,23/04/19 18:56,CodeClanScot,The investor launch for #EIE19 is suitably glittering and stuffed with interesting and influential people from the global tech sector. As a sponsor we are here to ensure those people know we?re powering the country?s startup scene. @britanniayacht #ScotlandIsNow #CodeClanBiz https://t.co/mYrANKKvYd,Twitter for iPhone,275,NA,NA,NA,FALSE,FALSE,6,2,NA,NA,"c(""EIE19"", ""ScotlandIsNow"", ""CodeClanBiz"")",NA,NA,NA,NA,photo,NA,NA,NA,NA,NA
157,3250721351,23/04/19 15:25,CodeClanScot,"Transform your career with @CodeClanScot, spotted in central Glasgow today https://t.co/pNGzxl7PCK",Twitter Web App,117,NA,NA,NA,FALSE,TRUE,0,2,NA,NA,NA,NA,NA,NA,NA,photo,Twitter Web Client,9,2,164243710,Edinburgh
156,3250721351,23/04/19 15:10,CodeClanScot,"Interested in a tech career? @CodeClanScot are running a taster workshop, suitable for all adults, this Saturday at Creative Academy Inverness. Get a feel for programming by taking part in a code-along! https://t.co/inBZDaq5uf https://t.co/NTLdLezB5r",Twitter Web App,140,NA,NA,NA,FALSE,TRUE,0,4,NA,NA,NA,NA,NA,NA,NA,NA,Twitter Web Client,5,4,8.41E+17,"67a Castle St, Inverness, UK"
155,3250721351,23/04/19 15:10,CodeClanScot,Charities have boosted their digital presence thanks to support from @CodeClanScot https://t.co/eMuTzUlQQ1 https://t.co/eEgowxtHbB,Twitter Web App,140,NA,NA,NA,FALSE,TRUE,0,2,NA,NA,NA,NA,okt.to/kHNi63,https://t.co/eMuTzUlQQ1,https://okt.to/kHNi63,NA,Oktopost,6,2,556954777,Edinburgh
154,3250721351,23/04/19 15:01,CodeClanScot,Have you contemplated a career in software development or fancied learning how to code? Head up to Inverness this weekend and grab a free taster session courtesy of @CodeClanScot https://t.co/JAN4gZmvTC,Twitter Web App,140,NA,NA,NA,FALSE,TRUE,0,2,NA,NA,NA,NA,NA,NA,NA,NA,Twitter Web Client,3,2,224989999,"Fort William, Scotland"
153,3250721351,23/04/19 14:51,CodeClanScot,_ CodeClan Highlands: Campus Launch Party _ WASPS Inverness Creative Academy _ 25 April 2019 _ 5pm Head along to meet their team and learn more! https://t.co/iKRfxyaPKw https://t.co/4IcLTJh4Rs,Twitter Web App,140,NA,NA,NA,FALSE,TRUE,0,1,NA,NA,NA,NA,NA,NA,NA,NA,Twitter Ads Composer,1,1,196936143,"Inverness, Scotland"
152,3250721351,23/04/19 14:50,CodeClanScot,"Fabulous first morning as CEO of @TechmumsHQ. Kick off meeting with the amazing #techmums team and now in Edinburgh with @Dr_Black where we toured @CodeClanScot, met the @curious_chip team, and spent time with real life, inspiring #techmums who are nearing the end of their course https://t.co/JfCQlNJUY5",Twitter Web App,140,NA,NA,NA,FALSE,TRUE,0,5,NA,NA,techmums,NA,NA,NA,NA,NA,Twitter for Android,20,5,855466789,"Belfast, Northern Ireland"
151,3250721351,23/04/19 14:46,CodeClanScot,CodeClan launches graduate volunteer programme to support?not-for-profits https://t.co/OTYvKCsPIv https://t.co/yeuWeGUmMH,Twitter Web App,140,NA,NA,NA,FALSE,TRUE,0,5,NA,NA,NA,NA,futurescot.com/codeclan-launc?,https://t.co/OTYvKCsPIv,http://futurescot.com/codeclan-launches-graduate-volunteer-programme-for-community-organisations/,NA,WordPress.com,10,5,3288077937,"Edinburgh, Scotland"
150,3250721351,23/04/19 14:31,CodeClanScot,What a great morning ____ visiting @CodeClanScot with fab new @TechmumsHQ CEO @_laurenallison_ meeting team @curious_chip and our awesome new #techmums _____ https://t.co/9RVuTq3Wwy,Twitter Web Client,140,NA,NA,NA,FALSE,TRUE,0,5,NA,NA,NA,NA,NA,NA,NA,NA,Twitter for iPhone,37,5,6549332,"London, UK"
149,3250721351,23/04/19 13:27,CodeClanScot,What an awesome morning!! Meeting our new @codeclan Edinburgh #techmums (at @CodeClanScot in Edinburgh) https://t.co/tPshLUSOhy https://t.co/BhZeppgFva,TweetDeck,140,NA,NA,NA,FALSE,TRUE,0,5,NA,NA,techmums,NA,NA,NA,NA,NA,Foursquare,10,5,6549332,"London, UK"
148,3250721351,22/04/19 15:41,CodeClanScot,"If you are a businees looking to upskill existing staff, or employ new developers; or if you are an individual wanting to know more about CodeClan?s training, head along to their Campus Launch Party to meet their team and learn more! https://t.co/iKRfxxTelW https://t.co/OihxiR1WKs",Twitter Web App,139,NA,NA,NA,FALSE,TRUE,0,1,NA,NA,NA,NA,NA,NA,NA,NA,Twitter Ads Composer,3,1,196936143,"Inverness, Scotland"
147,3250721351,22/04/19 15:01,CodeClanScot,Some of the e29 cohort enjoying a break from their #fullstack #javascript projects and the rare opportunity to enjoy the #Scottish sun! #icecream courtesy of @CodeClanScot #CodeClanLife https://t.co/LOZ4zJlSM4,Twitter Web App,140,NA,NA,NA,FALSE,TRUE,0,3,NA,NA,"c(""fullstack"", ""javascript"")",NA,NA,NA,NA,NA,Twitter for Android,14,3,1.11E+18,"Edinburgh, Scotland"
146,3250721351,22/04/19 13:11,CodeClanScot,It's Meet Your Cohort day in #Edinburgh @CodeClanScot ____. #CodeClanLife #techlife,Twitter Web App,99,NA,NA,NA,FALSE,TRUE,0,3,NA,NA,"c(""Edinburgh"", ""CodeClanLife"", ""techlife"")",NA,NA,NA,NA,NA,Twitter for Android,5,3,7.84E+17,"Edinburgh, Scotland"
145,3250721351,22/04/19 09:26,CodeClanScot,"CodeClan Highlands will be offering its award-winning training in web and software development in Inverness from Sep 2019! To launch the new campus, CodeClan invite you to join them in an evening exploring what they have to offer. https://t.co/iKRfxyaPKw https://t.co/Px4R82cldu",Twitter Web App,140,NA,NA,NA,FALSE,TRUE,0,4,NA,NA,NA,NA,NA,NA,NA,NA,Twitter Ads Composer,5,4,196936143,"Inverness, Scotland"
144,3250721351,22/04/19 08:19,CodeClanScot,FREE TASTER SESSION with @CodeClanScot #programming #coding https://t.co/Q2yKTaTniw,Twitter Web App,101,NA,NA,NA,FALSE,TRUE,0,3,NA,NA,"c(""programming"", ""coding"")",NA,twitter.com/HIEScotland/st?,https://t.co/Q2yKTaTniw,https://twitter.com/HIEScotland/status/1115664445815046146,NA,Twitter Web Client,9,3,227710900,"Moray, Scotland"
143,3250721351,19/04/19 18:01,CodeClanScot,"Recruiting? Advertise your technical vacancies to CodeClan students, FREE! Find out how by getting in touch at partners@codeclan.com https://t.co/Zl03bOUoRS",Hootsuite Inc.,132,NA,NA,NA,FALSE,FALSE,1,0,NA,NA,NA,NA,NA,NA,NA,photo,NA,NA,NA,NA,NA
142,3250721351,19/04/19 16:02,CodeClanScot,The tidyverse is essential for any statistician or data scientist who deals with #data on a day-to-day basis. Join our one day Data Carpentry course this 30th April in #Glasgow and be able to manipulate data in efficient ways- https://t.co/DYdIW9kntG https://t.co/LL8BfBzFTp,Hootsuite Inc.,251,NA,NA,NA,FALSE,FALSE,0,0,NA,NA,"c(""data"", ""Glasgow"")",NA,bit.ly/2tOOqgC,https://t.co/DYdIW9kntG,https://bit.ly/2tOOqgC,photo,NA,NA,NA,NA,NA
